Dates,aapl,amzn,msft,goog,xom,apc,cvx,c,gs,jpm,aet,jnj,dgx,spy,xlf,sso,sds,uso
2016-10-07T00:00:00.000000000,112.082916,839.42999299999997,56.440243000000002,775.080017,83.592315999999997,63.221618999999997,98.298659999999998,48.621791999999999,167.724411,66.979819999999989,112.43781299999999,116.129501,83.601166000000006,210.77494799999999,19.307278,69.877769000000001,66.360000999999997,11.33
2016-10-10T00:00:00.000000000,114.03842900000001,841.71002200000009,56.674594999999997,785.94000199999994,85.230637000000002,64.14813199999999,99.942253000000008,48.888184000000003,168.91941800000001,67.501014999999995,113.41664899999999,116.67489599999999,83.689956999999993,211.87275699999998,19.405684000000001,70.575546000000003,65.720000999999996,11.67
2016-10-11T00:00:00.000000000,114.28408799999998,831.0,55.844593000000003,783.07000700000003,84.556030000000007,63.480643999999991,99.038749999999993,48.335667000000001,166.944199,67.176490999999999,111.04843100000001,114.57123600000001,82.190383999999995,209.19688400000001,19.228552000000001,68.86099200000001,67.319999999999993,11.58
2016-10-12T00:00:00.000000000,115.30606100000001,834.09002699999996,55.766476000000004,786.14001500000006,83.968170000000001,63.689854000000004,98.183327000000006,48.049537999999998,167.20098899999999,66.999481000000003,109.36393000000001,114.89263200000001,82.111464999999995,209.47135900000001,19.208870000000001,69.010529000000005,67.199996999999996,11.43
2016-10-13T00:00:00.000000000,114.95230100000001,829.28002900000001,55.580940000000005,778.19000199999994,83.41885400000001,63.829326999999999,96.876121999999995,47.822612999999997,165.34428400000002,66.615959000000004,108.779312,115.17506399999999,82.20025600000001,208.78521699999999,19.021898,68.532043000000002,67.599997999999999,11.49
2016-10-14T00:00:00.000000000,115.59103400000001,822.96002199999998,56.069182999999995,778.53002900000001,83.399574000000001,63.131957999999997,97.154868999999991,47.960739000000004,168.40588400000001,66.399597,108.64058700000001,114.49331699999999,82.052268999999995,208.89303600000002,19.110464,68.601814000000005,67.559997999999993,11.44
2016-10-17T00:00:00.000000000,115.512428,812.95001200000002,55.873890000000003,779.96002199999998,83.399574000000001,62.275188,97.424004000000011,47.950873999999999,166.90472399999999,66.055412000000004,107.50106000000001,115.39906299999998,81.924010999999993,208.16773999999998,19.021898,68.153251999999995,68.0,11.369999999999999
2016-10-18T00:00:00.000000000,115.433815,817.65002400000003,56.303534999999997,795.26000999999997,83.621223000000001,62.733463,97.837295999999995,48.335667000000001,170.4897,66.576606999999996,110.41426799999999,112.39941399999999,82.575142,209.47135900000001,19.179348000000001,68.920806999999996,67.120002999999997,11.449999999999999
2016-10-19T00:00:00.000000000,115.08987399999999,817.69000199999994,56.176593999999994,801.5,84.006714000000002,63.689854000000004,98.298659999999998,48.819122,172.346405,67.215835999999996,110.04763,111.60080000000001,81.864822000000004,210.03004500000003,19.346640000000001,69.259726999999998,66.879997000000003,11.66
2016-10-20T00:00:00.000000000,115.030914,810.32000700000003,55.903187000000003,796.96997099999999,84.045265000000001,63.520493000000002,97.914185000000003,48.917786,172.346405,67.127319,109.918823,111.873497,83.433448999999996,209.63798500000001,19.346640000000001,69.060364000000007,67.080002000000007,11.43
